date,sales,id,YEAR_cos_index,YEAR_sin_index,dayofyear,dayofmonth,weekofyear,sales_lag_91,sales_lag_98,sales_lag_105,sales_lag_112,sales_lag_119,sales_lag_126,sales_lag_182,sales_lag_364,sales_lag_546,sales_lag_728,sales_roll_mean_365,sales_roll_mean_546,sales_ewm_alpha_095_lag_91,sales_ewm_alpha_095_lag_98,sales_ewm_alpha_095_lag_105,sales_ewm_alpha_095_lag_112,sales_ewm_alpha_095_lag_180,sales_ewm_alpha_095_lag_270,sales_ewm_alpha_095_lag_365,sales_ewm_alpha_095_lag_546,sales_ewm_alpha_095_lag_728,sales_ewm_alpha_09_lag_91,sales_ewm_alpha_09_lag_98,sales_ewm_alpha_09_lag_105,sales_ewm_alpha_09_lag_112,sales_ewm_alpha_09_lag_180,sales_ewm_alpha_09_lag_270,sales_ewm_alpha_09_lag_365,sales_ewm_alpha_09_lag_546,sales_ewm_alpha_09_lag_728,sales_ewm_alpha_08_lag_91,sales_ewm_alpha_08_lag_98,sales_ewm_alpha_08_lag_105,sales_ewm_alpha_08_lag_112,sales_ewm_alpha_08_lag_180,sales_ewm_alpha_08_lag_270,sales_ewm_alpha_08_lag_365,sales_ewm_alpha_08_lag_546,sales_ewm_alpha_08_lag_728,sales_ewm_alpha_07_lag_91,sales_ewm_alpha_07_lag_98,sales_ewm_alpha_07_lag_105,sales_ewm_alpha_07_lag_112,sales_ewm_alpha_07_lag_180,sales_ewm_alpha_07_lag_270,sales_ewm_alpha_07_lag_365,sales_ewm_alpha_07_lag_546,sales_ewm_alpha_07_lag_728,sales_ewm_alpha_05_lag_91,sales_ewm_alpha_05_lag_98,sales_ewm_alpha_05_lag_105,sales_ewm_alpha_05_lag_112,sales_ewm_alpha_05_lag_180,sales_ewm_alpha_05_lag_270,sales_ewm_alpha_05_lag_365,sales_ewm_alpha_05_lag_546,sales_ewm_alpha_05_lag_728,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,quarter_1,quarter_2,quarter_3,quarter_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,season_0,season_1,season_2,season_3
24-03-2018,0,262,0.159484657,0.987200407,83,24,12,27,32,29,31,29,30,24,27,37,28,27.13595509,28.12513921,26.76684435,31.42682545,28.82883014,30.42057598,26.47077226,29.42275631,33.07660917,36.54240211,28.34384461,26.56451919,30.90421906,28.62026939,29.88423291,26.88631408,29.88300346,32.20279666,36.06937504,28.58052568,26.23265265,29.98809749,28.11613374,28.94834074,27.57174299,30.87699551,30.58247999,35.07648641,28.7607227,25.96013254,29.19908769,27.52762202,28.19946506,28.09486002,31.91867656,29.1027754,34.02050201,28.59147587,25.41236651,27.78291361,26.21294144,27.25650479,28.77176358,33.92429515,26.54156818,31.73115003,27.36920436,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25-03-2018,0,263,0.142479308,0.989797781,84,25,12,27,19,28,26,30,34,36,17,30,28,27.03860969,28.10299347,26.98834222,19.62134127,28.04144151,26.2210288,21.27353861,37.57113782,27.30383046,30.32712011,28.01719223,26.95645192,20.19042191,28.06202694,26.38842329,21.58863141,37.18830035,27.52027967,30.6069375,28.05805257,26.84653053,21.1976195,28.02322675,26.58966815,22.3143486,36.5753991,27.716496,31.01529728,28.15214454,26.68803976,22.05972631,27.85828661,26.65983952,23.12845801,36.17560297,27.63083262,31.2061506,28.17744276,26.20618326,23.3914568,27.10647072,26.62825239,24.88588179,35.96214757,26.77078409,30.86557502,27.68460218,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26-03-2018,0,264,0.125431796,0.992102245,85,26,13,13,21,19,17,27,33,26,22,28,25,26.94084625,28.08029089,13.69941711,20.93106706,19.45207208,17.46105144,28.61367693,32.27855689,17.51519152,28.11635601,25.15085961,14.39564519,20.91904219,19.90620269,17.93884233,28.25886314,32.51883003,18.05202797,28.26069375,25.30580526,15.76930611,21.0395239,20.80464535,18.91793363,27.66286972,32.91507982,19.1432992,28.60305946,25.63042891,17.10641193,21.31791789,21.65748598,19.89795186,27.2385374,33.25268089,20.18924979,28.96184518,25.95323283,19.60309163,22.1957284,23.05323536,21.8141262,26.9429409,33.98107379,21.88539204,29.43278751,26.34230109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27-03-2018,0,265,0.108347164,0.994113118,86,27,13,16,19,18,21,24,32,21,27,31,23,26.84173908,28.05685035,15.88497086,19.09655335,18.0726036,20.82305257,24.23068385,44.36392784,21.77575958,30.8558178,23.10754298,15.83956452,19.19190422,18.19062027,20.69388423,24.42588631,43.751883,21.6052028,30.72606938,23.23058053,15.95386122,19.40790478,18.56092907,20.58358673,24.73257394,42.58301596,21.42865984,30.52061189,23.52608578,16.33192358,19.69537537,19.09724579,20.66938556,24.97156122,41.47580427,21.45677494,30.38855355,23.88596985,17.80154581,20.5978642,20.52661768,21.4070631,25.47147045,39.49053689,21.94269602,30.21639375,24.67115054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28-03-2018,0,266,0.09123047,0.995829805,87,28,13,16,24,26,28,32,27,29,33,45,16,26.74158679,28.03292007,15.99424854,23.75482767,25.60363018,27.64115263,21.16153419,35.46819639,26.73878798,44.29279089,16.35537715,15.98395645,23.51919042,25.21906203,27.26938842,21.34258863,35.8751883,26.46052028,43.57260694,16.72305805,15.99077224,23.08158096,24.51218581,26.51671735,21.74651479,36.51660319,25.88573197,42.10412238,17.50521716,16.09957707,22.70861261,23.92917374,25.80081567,22.19146837,36.94274128,25.33703248,40.61656607,18.36579095,16.90077291,22.2989321,23.26330884,24.70353155,23.23573522,37.24526845,24.47134801,37.60819688,20.33557527,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29-03-2018,0,267,0.074086778,0.997251798,88,29,13,17,29,31,17,27,23,24,23,26,19,26.64083729,28.00860068,16.94971243,28.73774138,30.73018151,17.53205763,27.65807671,39.77340982,32.6869394,26.91463954,18.86776886,16.89839565,28.45191904,30.4219062,18.02693884,27.33425886,39.58751883,32.34605203,27.75726069,18.77230581,16.79815445,27.81631619,29.70243716,18.90334347,26.74930296,39.30332064,31.57714639,29.22082448,18.70104343,16.72987312,27.11258378,28.87875212,19.6402447,26.25744051,39.08282238,30.70110974,30.38496982,18.80973729,16.95038645,25.64946605,27.13165442,20.85176577,25.61786761,38.62263422,28.73567401,31.80409844,19.66778764,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30-03-2018,0,268,0.056921161,0.998378676,89,30,13,21,22,20,26,19,31,21,30,36,25,26.53916211,27.98381838,20.79748562,22.33688707,20.53650908,25.57660288,41.28290384,32.38867049,23.48434697,35.54573198,24.69338844,20.58983956,22.6451919,21.04219062,25.20269388,40.53342589,32.75875188,23.9346052,35.17572607,24.37723058,20.15963089,23.16326324,21.94048743,24.58066869,38.94986059,33.46066413,24.71542928,34.6441649,23.74020869,19.71896194,23.53377513,22.66362564,24.09207341,37.27723215,34.12484672,25.31033292,34.31549095,23.14292119,18.97519323,23.82473303,23.56582721,23.42588289,33.80893381,35.31131711,25.867837,33.90204922,22.33389382,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31-03-2018,0,269,0.0397387,0.999210106,90,31,13,31,27,32,29,31,29,28,42,28,33,26.43703903,27.95841887,30.48987428,26.76684435,31.42682545,28.82883014,19.16414519,43.41943352,29.67421735,28.3772866,32.58466942,29.95898396,26.56451919,30.90421906,28.62026939,20.25334259,42.87587519,29.39346052,28.71757261,32.13772306,28.83192618,26.23265265,29.98809749,28.11613374,22.18997212,41.89213283,28.94308586,29.32883298,31.14804174,27.61568858,25.96013254,29.19908769,27.52762202,23.78316965,41.03745401,28.59309988,29.89464728,30.04287636,24.98759661,25.41236651,27.78291361,26.21294144,25.9044669,39.65565856,27.9339185,30.95102461,27.66694691,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
01-01-2018,0,270,1,0,1,1,1,23,20,24,25,22,19,20,20,27,13,28.15485682,25.28492936,23.4561506,20.33199837,24.63680829,25.32774255,36.62822652,24.09909319,15.96369851,27.79461039,13.49931526,23.91941816,20.63594592,25.24487026,25.61186301,36.22554801,24.19347464,15.95015491,28.57673473,13.99498671,24.83887624,21.20614866,26.36413508,26.05332539,35.3983234,24.35873079,15.96994997,30.09086141,14.96586279,25.70795575,21.79722739,27.34154001,26.32879292,34.64078961,24.49259338,16.03219883,31.50934572,15.89792773,27.12736863,23.3031852,28.80770604,26.38637307,33.59320466,24.69542133,16.30108199,33.86675564,17.54817523,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
02-01-2018,0,271,0.999852036,0.017201929,2,2,1,35,29,26,33,23,33,30,19,34,18,28.16754755,25.29894404,34.42280753,28.56659992,25.93184041,32.61638713,36.03141133,25.90495466,19.79818493,33.68973052,17.77496576,33.89194182,28.16359459,25.92448703,32.2611863,36.0225548,25.81934746,19.59501549,33.45767347,17.59949867,32.96777525,27.44122973,26.07282702,31.61066508,35.87966468,25.67174616,19.19398999,33.21817228,17.39317256,32.21238673,26.83916822,26.402462,30.99863788,35.59223688,25.54777802,18.80965965,33.25280371,17.36937832,31.06368432,26.1515926,27.40385302,29.69318653,34.79660233,25.34771066,18.150541,33.93337782,17.77408761,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
03-01-2018,0,272,0.999408187,0.034398767,3,3,1,26,30,30,22,20,31,37,14,36,13,28.17952163,25.31277758,26.42114038,29.92833,29.79659202,22.53081936,36.00157057,28.84524773,19.03990925,35.88448653,13.23874829,26.78919418,29.81635946,29.5924487,23.02611863,36.00225548,28.68193475,19.05950155,35.74576735,13.45994987,27.39355505,29.48824595,29.2145654,23.92213302,35.97593294,28.33434923,19.038798,35.44363446,13.87863451,27.86371602,29.05175047,28.9207386,24.69959136,35.87767106,27.9643334,18.94289789,35.17584111,14.3108135,28.53184216,28.0757963,28.70192651,25.84659327,35.39830116,27.17385533,18.5752705,34.96668891,15.38704381,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
04-01-2018,0,273,0.998668586,0.051585425,4,4,1,25,28,35,36,24,23,36,16,27,14,28.19030129,25.32638302,25.07105702,28.0964165,34.7398296,35.32654097,30.30007853,30.89226239,14.25199546,27.44422433,13.96193741,25.17891942,28.18163595,34.45924487,34.70261186,30.60022555,30.76819347,14.50595015,27.87457673,13.94599499,25.47871101,28.29764919,33.84291308,33.5844266,31.19518659,30.46686985,15.0077596,28.68872689,13.9757269,25.85911481,28.31552514,33.17622158,32.60987741,31.76330132,30.08930002,15.48286937,29.45275233,14.09324405,26.76592108,28.03789815,31.85096325,30.92329663,32.69915058,29.08692767,16.28763525,30.98334445,14.6935219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
05-01-2018,0,274,0.99763345,0.068756818,5,5,1,36,24,35,26,25,31,36,25,40,18,28.19943862,25.33974024,35.45355285,24.20482082,34.98699148,26.46632705,50.91500393,26.24461312,15.91259977,39.37221122,17.79809687,34.91789194,24.41816359,34.94592449,26.87026119,49.86002255,26.47681935,15.85059502,38.78745767,17.5945995,33.8957422,24.85952984,34.76858262,27.51688532,47.83903732,26.89337397,15.80155192,37.73774538,17.19514538,32.95773444,25.29465754,34.45286647,27.98296322,45.9289904,27.22679001,15.84486081,36.8358257,16.82797321,31.38296054,26.01894908,33.42548163,28.46164832,42.34957529,27.54346383,16.14381762,35.49167223,16.34676095,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
06-01-2018,0,275,0.996303086,0.085907864,6,6,1,25,35,19,32,23,29,30,29,47,10,28.20684404,25.35287606,25.52267764,34.46024104,19.79934957,31.72331635,32.9457502,29.81223066,24.54562999,46.61861056,10.38990484,25.99178919,33.94181636,20.59459245,31.48702612,33.78600226,29.64768193,24.0850595,46.17874577,10.75945995,26.77914844,32.97190597,22.15371652,31.10337706,35.16780746,29.37867479,23.16031038,45.14754908,11.43902908,27.38732033,32.08839726,23.63585994,30.79488897,36.17869712,29.168037,22.25345824,43.95074771,12.04839196,28.19148027,30.50947454,26.21274081,30.23082416,37.17478765,28.77173192,20.57190881,41.24583611,13.17338048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
07-01-2018,0,276,0.994677888,0.103033487,7,7,1,39,32,27,37,32,33,52,19,32,17,28.21257726,25.36585759,38.32613388,32.12301205,26.63996748,36.73616582,28.24728751,21.44061153,28.7772815,32.73093053,16.66949524,37.69917892,32.19418164,26.35945924,36.44870261,28.57860023,21.86476819,28.50850595,33.41787458,16.37594599,36.55582969,32.19438119,26.0307433,35.82067541,29.43356149,22.67573496,27.83206208,34.62950982,15.88780582,35.5161961,32.02651918,25.99075798,35.13846669,30.45360914,23.4504111,26.97603747,35.58522431,15.51451759,33.59574013,31.25473727,26.60637041,33.61541208,32.58739382,24.88586596,24.78595441,36.62291806,15.08669024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
08-01-2018,0,277,0.992758336,0.12012862,8,8,2,23,23,20,24,25,22,32,9,29,12,28.21726537,25.37856405,23.76630669,23.4561506,20.33199837,24.63680829,26.11236438,21.97203058,19.48886407,29.18654653,12.23347476,24.46991789,23.91941816,20.63594592,25.24487026,26.25786002,21.98647682,19.9508506,29.44178746,12.4375946,25.71116594,24.83887624,21.20614866,26.36413508,26.6867123,22.13514699,20.76641242,30.12590196,12.77756116,26.75485883,25.70795575,21.79722739,27.34154001,27.33608274,22.43512333,21.39281124,30.97556729,13.05435528,28.29787007,27.12736863,23.3031852,28.80770604,29.29369691,23.44293298,21.8929772,32.81145903,13.54334512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
09-01-2018,0,278,0.990545,0.137188203,9,9,2,17,35,29,26,33,23,28,23,24,21,28.21971394,25.39091495,17.33831533,34.42280753,28.56659992,25.93184041,36.45561822,36.24860153,9.524443204,24.25932733,20.56167374,17.74699179,33.89194182,28.16359459,25.92448703,35.925786,35.49864768,10.09508506,24.54417875,20.14375946,18.74223319,32.96777525,27.44122973,26.07282702,34.93734246,34.0270294,11.35328248,25.22518039,19.35551223,19.92645765,32.21238673,26.83916822,26.402462,34.10082482,32.630537,12.71784337,26.09267019,18.61630658,22.64893503,31.06368432,26.1515926,27.40385302,33.14684846,30.22146649,15.4464886,28.40572951,17.27167256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10-01-2018,0,279,0.988038533,0.154207189,10,10,2,35,26,30,30,22,20,26,20,31,11,28.22081878,25.40287002,34.11691577,26.42114038,29.92833,29.79659202,46.47278091,21.76243008,22.32622216,30.66296637,11.47808369,33.27469918,26.78919418,29.81635946,29.5924487,45.8925786,22.44986477,21.70950851,30.35441787,11.91437595,31.74844664,27.39355505,29.48824595,29.2145654,44.58746849,23.60540588,20.6706565,29.84503608,12.67110245,30.47793729,27.86371602,29.05175047,28.9207386,43.13024745,24.4891611,19.91535301,29.52780106,13.28489197,28.82446752,28.53184216,28.0757963,28.70192651,40.07342423,25.61073324,19.2232443,29.70286476,14.13583628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11-01-2018,0,280,0.985239678,0.17118054,11,11,2,18,25,28,35,36,24,37,16,32,15,28.22052017,25.41450979,18.80584579,25.07105702,28.0964165,34.7398296,24.17363905,34.3381215,20.11631111,31.93314832,14.82390418,19.52746992,25.17891942,28.18163595,34.45924487,25.28925786,33.74498648,20.17095085,31.83544179,14.69143759,20.74968933,25.47871101,28.29764919,33.84291308,27.3174937,32.72108118,20.1341313,31.56900722,14.53422049,21.74338119,25.85911481,28.31552514,33.17622158,29.03907423,31.84674833,19.9746059,31.25834032,14.48546759,23.41223376,26.76592108,28.03789815,31.85096325,31.53671211,30.30536662,19.61162215,30.85143238,14.56791814,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12-01-2018,0,281,0.982149262,0.188103234,12,12,2,27,36,24,35,26,25,47,18,33,24,28.21935561,25.42599525,26.59029229,35.45355285,24.20482082,34.98699148,32.55868195,22.61690608,16.20581556,32.94665742,23.54119521,26.25274699,34.91789194,24.41816359,34.94592449,32.22892579,23.17449865,16.41709509,32.88354418,23.06914376,25.74993787,33.8957422,24.85952984,34.76858262,31.86349874,24.14421624,16.82682626,32.71380144,22.1068441,25.42301436,32.95773444,25.29465754,34.45286647,31.81172227,24.9540245,17.19238177,32.4775021,21.14564028,25.20611688,31.38296054,26.01894908,33.42548163,32.26835606,26.15268331,17.80581108,31.92571619,19.28395907,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13-01-2018,0,282,0.978768201,0.204970263,13,13,2,30,25,35,19,32,23,23,17,30,13,28.21657858,25.43712515,29.82951461,25.52267764,34.46024104,19.79934957,30.1279341,20.1308453,17.91029078,30.14733287,13.52705976,29.6252747,25.99178919,33.94181636,20.59459245,30.22289258,20.31744986,17.84170951,30.28835442,14.00691438,29.14998757,26.77914844,32.97190597,22.15371652,30.37269975,20.82884325,17.76536525,30.54276029,14.82136882,28.62690431,27.38732033,32.08839726,23.63585994,30.54351668,21.48620735,17.75771453,30.74325063,15.44369208,27.60305844,28.19148027,30.50947454,26.21274081,31.13417803,23.07634166,17.90290554,30.96285809,16.14197953,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14-01-2018,0,283,0.975097495,0.221776635,14,14,2,25,39,32,27,37,32,33,21,31,14,28.21147242,25.44789948,25.24147573,38.32613388,32.12301205,26.63996748,28.1063967,28.55654227,17.04551454,30.95736664,13.97635299,25.46252747,37.69917892,32.19418164,26.35945924,28.22228926,28.13174499,17.08417095,30.92883544,14.00069144,25.82999751,36.55582969,32.19438119,26.0307433,28.47453995,27.36576865,17.15307305,30.90855206,14.16427376,26.08807129,35.5161961,32.02651918,25.99075798,28.763055,26.7458622,17.22731436,30.92297519,14.43310762,26.30152922,33.59574013,31.25473727,26.60637041,29.56708901,26.03817083,17.45145277,30.98142905,15.07098977,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15-01-2018,0,284,0.971138229,0.238517378,15,15,3,9,23,23,20,24,25,30,16,23,16,28.20553017,25.45833166,9.812073787,23.76630669,23.4561506,20.33199837,31.80531984,31.82782711,20.80227573,23.39786833,15.89881765,10.64625275,24.46991789,23.91941816,20.63594592,31.62222893,31.6131745,20.6084171,23.79288354,15.80006914,12.3659995,25.71116594,24.83887624,21.20614866,31.29490799,31.07315373,20.23061461,24.58171041,15.63285475,14.12642139,26.75485883,25.70795575,21.79722739,31.0289165,30.42375866,19.86819431,25.37689256,15.52993229,17.65076461,28.29787007,27.12736863,23.3031852,30.78354451,29.01908541,19.22572638,26.99071452,15.53549488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16-01-2018,0,285,0.966891577,0.255187536,16,16,3,21,17,35,29,26,33,28,22,35,15,28.19812476,25.46836131,20.44060369,17.33831533,34.42280753,28.56659992,46.24026599,38.64139136,16.24011379,34.41989342,15.04494088,19.96462527,17.74699179,33.89194182,28.16359459,45.46222289,38.26131745,16.46084171,33.87928835,15.08000691,19.2731999,18.74223319,32.96777525,27.44122973,43.8589816,37.41463075,16.84612292,32.91634208,15.12657095,18.93792642,19.92645765,32.21238673,26.83916822,42.20867495,36.4271276,17.16045829,32.11306777,15.15897969,19.3253823,22.64893503,31.06368432,26.1515926,38.89177225,34.00954271,17.61286319,30.99535726,15.26774744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
